bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,neighborhood_avg_sqft,sqft_lot15,sale_year,yr_since_renovated,log_price,is_renovated,house_age,house_age_bin,basement_ratio,above_ratio,lot_living_ratio
5,1.75,3000,6000,1.0,0,0,5,7,1500,1500,1958,98178,47.492,-122.225,2230,7125,2014,,12.847929163278053,0,56,50–100 yrs,0.5,0.5,2.0
1,1.0,1060,54846,1.0,1,4,3,5,1060,0,1935,98070,47.4716,-122.445,2258,31762,2014,,12.560247968016562,0,79,50–100 yrs,0.0,1.0,51.741509433962264
4,2.5,1980,5400,2.0,0,0,3,8,1980,0,1998,98056,47.5182,-122.207,1980,5400,2014,,13.014780393893403,0,16,<20 yrs,0.0,1.0,2.727272727272727
4,1.0,1600,5500,1.5,0,0,4,7,1600,0,1946,98117,47.6983,-122.393,1900,5500,2014,,13.345508528717259,0,68,50–100 yrs,0.0,1.0,3.4375
4,2.25,2000,9000,1.0,0,0,4,8,2000,0,1978,98023,47.3125,-122.387,2190,8374,2014,,12.672915033313242,0,36,20–50 yrs,0.0,1.0,4.5
3,1.5,1310,1266,2.0,0,0,3,8,1120,190,2002,98116,47.5663,-122.408,1310,1378,2014,,13.005831808336863,0,12,<20 yrs,0.1450381679389313,0.8549618320610687,0.966412213740458
3,1.0,1120,8549,1.0,0,0,3,7,1120,0,1952,98004,47.6294,-122.205,1440,8640,2015,,13.527829818844937,0,63,50–100 yrs,0.0,1.0,7.633035714285715
3,2.5,3320,11875,1.0,0,0,5,10,3320,0,1979,98034,47.7212,-122.26,3730,11875,2015,,13.7736473966179,0,36,20–50 yrs,0.0,1.0,3.5768072289156625
3,2.5,2370,9102,2.0,0,0,3,9,2370,0,1990,98023,47.3067,-122.394,2530,9883,2014,,12.706850963741102,0,24,20–50 yrs,0.0,1.0,3.840506329113924
2,1.5,830,1241,2.0,0,0,3,7,830,0,2005,98119,47.6363,-122.368,1610,2666,2015,,12.959846800844963,0,10,<20 yrs,0.0,1.0,1.4951807228915663
3,1.0,940,7913,1.0,0,0,3,6,940,0,1948,98155,47.7657,-122.321,940,7913,2014,,12.54254845357358,0,66,50–100 yrs,0.0,1.0,8.418085106382978
4,2.5,2250,50155,2.0,0,0,3,8,2250,0,1998,98045,47.449,-121.756,2040,57857,2014,,13.074225100710079,0,16,<20 yrs,0.0,1.0,22.29111111111111
3,2.25,2020,3600,2.0,0,0,3,8,2020,0,1998,98033,47.6678,-122.165,2070,3699,2014,,13.228525371792253,0,16,<20 yrs,0.0,1.0,1.7821782178217822
4,5.25,5240,320917,2.0,0,2,3,10,5240,0,2006,98024,47.5605,-121.905,1930,68824,2014,,14.437162273875932,0,8,<20 yrs,0.0,1.0,61.243702290076335
4,3.5,4083,68377,2.0,0,0,3,10,4083,0,2005,98001,47.3114,-122.262,2430,41382,2014,,13.364526504411781,0,9,<20 yrs,0.0,1.0,16.74675483712956
3,2.0,1450,6081,1.0,0,0,4,7,1450,0,1969,98155,47.7522,-122.278,1880,6000,2014,,12.91164481522143,0,45,20–50 yrs,0.0,1.0,4.193793103448276
5,1.0,1170,6757,1.0,0,0,4,6,800,370,1944,98125,47.7332,-122.304,1590,6794,2014,,12.891694078557842,0,70,50–100 yrs,0.3162393162393162,0.6837606837606838,5.775213675213675
4,2.75,3555,6565,2.0,0,0,3,9,3555,0,2014,98053,47.6847,-122.017,3625,5637,2014,,13.705685647263763,0,0,,0.0,1.0,1.8466947960618847
3,2.0,1610,14046,2.0,0,0,3,7,1610,0,1933,98028,47.7704,-122.264,2410,9000,2014,26.0,12.464587201678082,1,81,50–100 yrs,0.0,1.0,8.724223602484471
2,1.0,960,112384,1.0,0,0,3,7,960,0,1955,98028,47.7642,-122.234,1210,24875,2014,,12.948012371209098,0,59,50–100 yrs,0.0,1.0,117.06666666666666
3,2.5,1680,2096,2.0,0,0,3,8,1380,300,2008,98117,47.6904,-122.37,1360,2096,2014,,13.157732451741687,0,6,<20 yrs,0.17857142857142858,0.8214285714285714,1.2476190476190476
3,1.75,1380,8182,1.0,0,0,5,7,1380,0,1942,98133,47.7513,-122.349,1300,8188,2014,,12.959846800844963,0,72,50–100 yrs,0.0,1.0,5.928985507246376
2,1.0,1040,13920,1.0,0,0,3,6,1040,0,1973,98198,47.3756,-122.306,1100,7575,2014,,12.114510931441727,0,41,20–50 yrs,0.0,1.0,13.384615384615385
3,1.5,1380,3031,1.5,0,0,4,7,1380,0,1929,98117,47.6889,-122.38,1440,4005,2014,,13.217493541006709,0,85,50–100 yrs,0.0,1.0,2.196376811594203
3,1.75,1850,16863,1.0,0,0,4,7,1280,570,1980,98034,47.7166,-122.225,1790,9000,2014,,13.005831808336863,0,34,20–50 yrs,0.3081081081081081,0.6918918918918919,9.115135135135136
2,1.75,1740,5400,1.0,0,0,4,7,990,750,1946,98115,47.6971,-122.282,1980,5400,2014,,13.021439671201302,0,68,50–100 yrs,0.43103448275862066,0.5689655172413793,3.103448275862069
5,1.75,1920,6500,1.0,0,0,3,7,1260,660,1951,98112,47.6394,-122.308,1970,5500,2014,,13.480039220276565,0,63,50–100 yrs,0.34375,0.65625,3.3854166666666665
3,2.5,2010,5200,2.0,0,0,3,8,2010,0,1989,98034,47.7142,-122.203,1860,4400,2014,,13.233906541044401,0,25,20–50 yrs,0.0,1.0,2.5870646766169156
5,6.25,8020,21738,2.0,0,0,3,11,8020,0,2001,98006,47.5675,-122.189,4160,18969,2014,,15.009433329466965,0,13,<20 yrs,0.0,1.0,2.710473815461347
4,1.75,1860,7350,1.0,0,0,4,7,1090,770,1977,98031,47.3979,-122.174,1710,7350,2014,,12.429220196836383,0,37,20–50 yrs,0.41397849462365593,0.5860215053763441,3.9516129032258065
5,4.0,4390,6656,2.0,0,0,3,9,2930,1460,2008,98199,47.648,-122.397,1560,6656,2014,,14.0225255403564,0,6,<20 yrs,0.3325740318906606,0.6674259681093394,1.5161731207289293
4,2.25,2380,128937,1.0,0,0,4,7,2380,0,1960,98038,47.4253,-122.043,1030,114998,2015,,12.529969716574515,0,55,50–100 yrs,0.0,1.0,54.175210084033615
4,2.5,2880,7386,2.0,0,0,4,9,2880,0,1987,98058,47.4397,-122.15,2420,7663,2014,,12.994532278619134,0,27,20–50 yrs,0.0,1.0,2.564583333333333
6,2.25,2820,15600,1.5,0,2,5,7,1970,850,1940,98166,47.4635,-122.362,2520,7797,2014,,13.20523469616749,0,74,50–100 yrs,0.30141843971631205,0.6985815602836879,5.531914893617022
1,1.0,750,4000,1.0,0,0,3,6,750,0,1918,98136,47.5243,-122.39,1770,4850,2014,,12.429220196836383,0,96,50–100 yrs,0.0,1.0,5.333333333333333
4,2.5,1750,9000,1.0,0,0,3,8,1410,340,1977,98052,47.6403,-122.105,2120,9600,2014,11.0,13.345508528717259,1,37,20–50 yrs,0.19428571428571428,0.8057142857142857,5.142857142857143
3,1.0,1540,3399,1.5,0,0,3,7,1200,340,1926,98117,47.6853,-122.359,1500,3914,2014,,13.18082283341064,0,88,50–100 yrs,0.22077922077922077,0.7792207792207793,2.2071428571428573
2,1.75,1140,936,2.0,0,0,3,8,940,200,2014,98105,47.6647,-122.284,1160,1327,2014,,13.217493541006709,0,0,,0.17543859649122806,0.8245614035087719,0.8210526315789474
4,1.5,1560,6534,1.0,0,0,4,7,1560,0,1962,98007,47.6012,-122.152,1560,6969,2015,,12.971542813248437,0,53,50–100 yrs,0.0,1.0,4.188461538461539
3,2.5,2960,6856,2.0,0,0,3,10,2960,0,2009,98074,47.5906,-122.057,3320,6856,2014,,13.635188201437066,0,5,<20 yrs,0.0,1.0,2.3162162162162163
4,2.75,2140,13000,1.0,0,0,3,7,1320,820,1968,98028,47.7683,-122.252,2360,11000,2014,,12.92269462427472,0,46,20–50 yrs,0.38317757009345793,0.616822429906542,6.074766355140187
4,2.5,1600,6765,1.0,0,0,3,7,830,770,1947,98106,47.5469,-122.365,1600,8942,2014,3.0,12.703816069256568,1,67,50–100 yrs,0.48125,0.51875,4.228125
4,2.75,2080,4000,1.5,0,0,3,8,2080,0,1912,98107,47.6737,-122.358,1730,5000,2014,14.0,13.753636218075409,1,102,>100 yrs,0.0,1.0,1.9230769230769231
3,2.0,1560,3200,1.5,0,0,3,7,1560,0,1910,98109,47.6398,-122.356,1240,3600,2014,7.0,13.199233673682526,1,104,>100 yrs,0.0,1.0,2.051282051282051
4,2.5,2880,213444,1.0,0,0,5,8,2140,740,1984,98092,47.2887,-122.109,2810,213444,2015,,13.270698896195112,0,31,20–50 yrs,0.2569444444444444,0.7430555555555556,74.1125
5,3.0,2510,4125,1.5,0,3,5,8,1590,920,1925,98144,47.5968,-122.29,2190,5415,2014,,13.688814039991453,0,89,50–100 yrs,0.3665338645418327,0.6334661354581673,1.6434262948207172
3,1.0,960,5424,1.5,0,0,3,6,960,0,1916,98115,47.6997,-122.32,1550,5687,2014,,12.80078251189375,0,98,50–100 yrs,0.0,1.0,5.65
2,1.0,1120,35500,1.0,0,0,5,6,1120,0,1961,98022,47.2411,-122.043,1680,66022,2015,,12.404722664436237,0,54,50–100 yrs,0.0,1.0,31.696428571428573
4,2.75,3310,6166,2.0,0,0,3,9,3310,0,2008,98065,47.521,-121.877,3200,7027,2014,,13.396961730063138,0,6,<20 yrs,0.0,1.0,1.8628398791540786
3,1.5,1080,9774,1.0,0,0,3,7,1080,0,1968,98023,47.3155,-122.401,1190,9611,2014,,12.293401055592842,0,46,20–50 yrs,0.0,1.0,9.05
4,2.5,2860,12394,2.0,0,0,3,10,2860,0,1999,98075,47.5832,-122.026,3070,8515,2014,,13.39239204133378,0,15,<20 yrs,0.0,1.0,4.333566433566434
3,2.0,1490,7599,1.0,0,0,3,7,1490,0,1990,98042,47.3687,-122.088,1560,7710,2015,,12.449022745701502,0,25,20–50 yrs,0.0,1.0,5.1
3,1.0,1210,7175,1.0,0,0,3,7,1210,0,1918,98106,47.5339,-122.356,1640,5850,2015,,12.278397958261774,0,97,50–100 yrs,0.0,1.0,5.929752066115703
3,1.75,2240,5657,1.5,0,2,4,8,1910,330,1941,98105,47.6621,-122.27,2970,5657,2015,,14.05058347065728,0,74,50–100 yrs,0.14732142857142858,0.8526785714285714,2.5254464285714286
4,4.75,4575,24085,2.5,0,2,5,10,3905,670,1926,98112,47.6263,-122.284,3900,9687,2014,,14.887094516710158,0,88,50–100 yrs,0.146448087431694,0.853551912568306,5.26448087431694
3,2.5,1600,5960,2.0,0,2,5,8,1600,0,1910,98168,47.4758,-122.265,1410,13056,2015,,12.95821017202845,0,105,>100 yrs,0.0,1.0,3.725
4,1.75,2090,4300,1.5,0,0,4,7,1250,840,1925,98136,47.5555,-122.397,1670,5000,2014,,13.11029282045951,0,89,50–100 yrs,0.4019138755980861,0.5980861244019139,2.0574162679425836
4,2.5,2260,3713,2.0,0,0,3,9,2260,0,2003,98034,47.7247,-122.165,2260,3713,2014,,13.235693848424024,0,11,<20 yrs,0.0,1.0,1.642920353982301
3,1.0,1200,7000,2.0,0,0,1,7,1200,0,1908,98116,47.5883,-122.384,3290,6000,2014,,11.775297421715827,0,106,>100 yrs,0.0,1.0,5.833333333333333
4,2.5,2480,176418,1.5,0,3,5,8,2480,0,1927,98022,47.1941,-122.038,1640,112384,2015,,13.056225711649638,0,88,50–100 yrs,0.0,1.0,71.13629032258065
5,3.0,2240,15435,1.0,0,1,5,7,1390,850,1952,98155,47.7426,-122.288,2240,10750,2014,,13.081543466215237,0,62,50–100 yrs,0.3794642857142857,0.6205357142857143,6.890625
3,1.75,1550,4054,1.5,0,0,4,7,1550,0,1926,98115,47.6743,-122.301,1510,3889,2014,,13.07107218827772,0,88,50–100 yrs,0.0,1.0,2.615483870967742
4,1.75,2130,8151,1.0,0,0,4,7,1330,800,1967,98031,47.3932,-122.201,1600,8587,2015,,12.560247968016562,0,48,20–50 yrs,0.3755868544600939,0.6244131455399061,3.8267605633802817
5,3.0,2870,5700,1.0,0,0,3,7,1950,920,1964,98103,47.6621,-122.33,1730,5529,2014,,13.547632419997361,0,50,20–50 yrs,0.3205574912891986,0.6794425087108014,1.9860627177700347
2,1.0,1160,5750,1.0,0,0,4,6,1160,0,1924,98065,47.5322,-121.829,1160,8250,2015,,12.245298166364206,0,91,50–100 yrs,0.0,1.0,4.956896551724138
3,2.5,2430,5000,2.0,0,0,3,8,2430,0,2001,98042,47.3786,-122.127,2910,5620,2014,,12.826651821423713,0,13,<20 yrs,0.0,1.0,2.05761316872428
2,1.0,900,5512,1.0,0,0,3,7,900,0,1947,98115,47.6877,-122.289,1270,5512,2014,,13.060490101343552,0,67,50–100 yrs,0.0,1.0,6.124444444444444
5,2.75,2830,8925,1.5,0,0,3,7,2830,0,1967,98034,47.731,-122.179,1700,8539,2014,,13.019224835777257,0,47,20–50 yrs,0.0,1.0,3.1537102473498235
4,1.75,1620,8132,1.0,0,0,3,8,1620,0,1974,98052,47.6788,-122.11,1920,8400,2014,,12.999519808823099,0,40,20–50 yrs,0.0,1.0,5.019753086419753
4,2.5,2510,8580,2.0,0,0,4,8,2510,0,1991,98023,47.295,-122.37,2290,7809,2014,2.0,12.706850963741102,1,23,20–50 yrs,0.0,1.0,3.4183266932270917
3,1.75,1790,5120,1.0,0,0,4,6,940,850,1949,98106,47.5277,-122.355,1160,5120,2014,,12.721888795877375,0,65,50–100 yrs,0.4748603351955307,0.5251396648044693,2.8603351955307263
3,2.0,1640,13249,1.0,0,0,3,7,1640,0,1995,98032,47.3589,-122.281,1640,9240,2014,,12.54254845357358,0,19,<20 yrs,0.0,1.0,8.078658536585365
3,1.75,2240,6050,1.0,0,0,4,8,1250,990,1950,98116,47.5658,-122.4,1720,6050,2014,,13.345508528717259,0,64,50–100 yrs,0.4419642857142857,0.5580357142857143,2.700892857142857
3,2.5,1870,3584,2.0,0,0,3,8,1870,0,2003,98058,47.4521,-122.121,1900,3920,2014,,12.75130259456002,0,11,<20 yrs,0.0,1.0,1.9165775401069518
4,1.0,1500,11050,1.0,0,0,5,7,1500,0,1964,98058,47.4509,-122.088,1970,20800,2014,,12.452741298891185,0,50,20–50 yrs,0.0,1.0,7.366666666666666
4,1.0,1490,6000,1.5,0,0,3,7,1490,0,1918,98136,47.5518,-122.385,1700,6000,2015,,13.25339339419516,0,97,50–100 yrs,0.0,1.0,4.026845637583893
3,1.5,2230,8558,2.0,0,0,3,8,2230,0,1960,98040,47.5833,-122.219,2200,8558,2015,,13.437175577097312,0,55,50–100 yrs,0.0,1.0,3.8376681614349777
3,1.75,1710,7210,1.0,0,0,4,7,1240,470,1974,98031,47.4094,-122.175,1840,7245,2014,,12.517772712825034,0,40,20–50 yrs,0.27485380116959063,0.7251461988304093,4.216374269005848
3,2.5,1620,7686,2.0,0,0,3,7,1620,0,1989,98038,47.3613,-122.053,1370,7686,2014,,12.415121329251784,0,25,20–50 yrs,0.0,1.0,4.7444444444444445
5,2.5,2250,7176,1.0,0,0,3,7,1310,940,1983,98055,47.4486,-122.194,1550,9081,2015,,12.765548423664681,0,32,20–50 yrs,0.4177777777777778,0.5822222222222222,3.1893333333333334
4,2.0,1700,2350,1.0,0,0,3,6,850,850,1926,98117,47.6865,-122.366,1600,4160,2015,1.0,13.208542908506082,1,89,50–100 yrs,0.5,0.5,1.3823529411764706
3,2.5,1502,1400,3.0,0,0,3,7,1502,0,2005,98115,47.6951,-122.305,1377,1466,2015,,12.90669432231532,0,10,<20 yrs,0.0,1.0,0.9320905459387483
4,2.5,1900,4054,2.0,0,0,3,7,1900,0,2003,98042,47.3767,-122.124,2520,4085,2015,,12.611374406964662,0,12,<20 yrs,0.0,1.0,2.1336842105263156
3,2.5,3320,12840,1.0,0,0,3,10,2600,720,1990,98075,47.5783,-121.994,3230,14933,2015,,13.58231793342203,0,25,20–50 yrs,0.21686746987951808,0.7831325301204819,3.8674698795180724
5,2.5,1980,10205,1.0,0,0,4,7,1080,900,1929,98115,47.699,-122.307,1310,5413,2014,,12.94323910384853,0,85,50–100 yrs,0.45454545454545453,0.5454545454545454,5.154040404040404
4,1.0,1670,8102,1.5,0,0,3,6,1670,0,1944,98166,47.4692,-122.355,1310,7906,2015,,12.71439814659232,0,71,50–100 yrs,0.0,1.0,4.851497005988024
3,2.5,2235,43560,1.0,0,0,5,7,990,1245,1975,98010,47.3326,-122.046,1460,29621,2015,,12.727841176689147,0,40,20–50 yrs,0.5570469798657718,0.4429530201342282,19.48993288590604
2,1.0,1070,7386,1.0,0,0,3,6,1070,0,1949,98108,47.5434,-122.298,1330,6351,2015,,12.264346270624157,0,66,50–100 yrs,0.0,1.0,6.902803738317757
2,2.25,1800,2819,2.0,0,2,4,9,1800,0,1979,98008,47.6104,-122.113,1800,2755,2015,,13.20302312543853,0,36,20–50 yrs,0.0,1.0,1.566111111111111
4,2.5,2980,8107,2.0,0,0,3,9,2980,0,2000,98065,47.5389,-121.876,2750,7760,2014,,13.341500513745412,0,14,<20 yrs,0.0,1.0,2.720469798657718
3,1.75,1670,8511,1.0,0,0,3,7,1340,330,1985,98001,47.3257,-122.276,1580,7218,2014,,12.468440756144114,0,29,20–50 yrs,0.19760479041916168,0.8023952095808383,5.096407185628743
3,1.75,2620,38350,1.0,0,0,4,8,1320,1300,1977,98027,47.4619,-121.991,2170,36962,2015,,13.171155446333852,0,38,20–50 yrs,0.4961832061068702,0.5038167938931297,14.63740458015267
5,3.5,5470,35071,2.0,0,0,3,11,4590,880,1976,98005,47.6368,-122.159,3600,35074,2014,,13.790193775620484,0,38,20–50 yrs,0.16087751371115175,0.8391224862888482,6.411517367458867
4,1.75,3080,6500,1.0,0,0,4,9,1700,1380,1941,98199,47.6353,-122.402,2960,5711,2014,,13.946539697563276,0,73,50–100 yrs,0.44805194805194803,0.551948051948052,2.1103896103896105
3,1.0,940,10360,1.0,0,0,4,7,940,0,1964,98033,47.688,-122.19,2019,10360,2015,,13.122365377402328,0,51,50–100 yrs,0.0,1.0,11.02127659574468
5,2.25,1870,11411,1.0,0,0,4,8,1170,700,1961,98155,47.7445,-122.289,2420,10793,2014,,13.224921770781943,0,53,50–100 yrs,0.37433155080213903,0.6256684491978609,6.102139037433155
4,2.5,2070,4500,2.0,0,0,3,7,2070,0,2004,98038,47.3497,-122.026,2760,5173,2014,,12.745488641595722,0,10,<20 yrs,0.0,1.0,2.1739130434782608
2,1.75,950,15219,1.0,0,0,3,8,950,0,2009,98028,47.7723,-122.262,1560,12416,2015,,13.151924121391561,0,6,<20 yrs,0.0,1.0,16.02
2,1.0,1290,6272,1.0,0,0,4,6,890,400,1922,98115,47.6777,-122.305,1260,5376,2014,,13.106236027992704,0,92,50–100 yrs,0.31007751937984496,0.689922480620155,4.862015503875969
4,3.0,2570,8022,1.0,0,0,4,8,1370,1200,1984,98052,47.6956,-122.099,2090,8022,2015,,13.39239204133378,0,31,20–50 yrs,0.4669260700389105,0.5330739299610895,3.1214007782101167
3,2.5,1600,6848,2.0,0,0,3,7,1600,0,2000,98001,47.3303,-122.271,1700,7210,2015,,12.577639650232573,0,15,<20 yrs,0.0,1.0,4.28
4,1.5,2550,5055,2.0,0,0,4,10,2550,0,1910,98112,47.636,-122.301,1970,4431,2014,,13.766846435851209,0,104,>100 yrs,0.0,1.0,1.9823529411764707
2,1.0,1010,7500,1.0,0,0,3,7,1010,0,1941,98108,47.5283,-122.32,1220,6000,2014,,12.367345048436391,0,73,50–100 yrs,0.0,1.0,7.425742574257426
3,1.5,1720,7110,1.0,0,0,3,8,1720,0,1955,98106,47.5417,-122.355,1730,6840,2015,,12.685410698175234,0,60,50–100 yrs,0.0,1.0,4.133720930232558
3,2.5,2200,1970,2.0,0,0,3,9,1610,590,2008,98102,47.6426,-122.327,1890,3505,2014,,13.864301674514206,0,6,<20 yrs,0.2681818181818182,0.7318181818181818,0.8954545454545455
0,0.75,384,213444,1.0,0,0,3,4,384,0,2003,98070,47.4177,-122.491,1920,224341,2014,,12.487488878546145,0,11,<20 yrs,0.0,1.0,555.84375
2,1.0,1400,9600,1.5,0,0,4,6,1400,0,1941,98022,47.2113,-121.993,1230,9600,2015,,12.206077645517674,0,74,50–100 yrs,0.0,1.0,6.857142857142857
3,2.25,1830,7500,1.0,0,0,4,7,1330,500,1968,98155,47.7574,-122.31,1830,8720,2014,,12.948000466404675,0,46,20–50 yrs,0.273224043715847,0.726775956284153,4.098360655737705
3,3.0,3110,9015,1.0,0,4,4,10,1590,1520,1980,98033,47.6624,-122.202,3150,11447,2015,,14.220976332738882,0,35,20–50 yrs,0.4887459807073955,0.5112540192926045,2.8987138263665595
3,2.5,1600,7829,2.0,0,0,3,7,1600,0,1987,98034,47.7288,-122.227,1580,9104,2014,,13.02805489573287,0,27,20–50 yrs,0.0,1.0,4.893125
3,3.5,3600,37982,2.0,0,0,4,8,3600,0,1996,98014,47.6982,-121.917,2050,18019,2015,,13.399996629152975,0,19,<20 yrs,0.0,1.0,10.550555555555556
3,1.0,1390,12823,1.0,0,0,4,7,1390,0,1968,98077,47.7438,-122.075,1390,10095,2014,,12.672949516558306,0,46,20–50 yrs,0.0,1.0,9.225179856115108
3,1.75,2092,250905,1.0,0,0,3,7,2092,0,1981,98022,47.2664,-122.027,2092,217800,2014,,12.873904582205107,0,33,20–50 yrs,0.0,1.0,119.93546845124283
3,1.5,1200,6240,1.0,0,0,3,8,1030,170,1952,98112,47.6222,-122.287,2810,6240,2014,,13.484922376288697,0,62,50–100 yrs,0.14166666666666666,0.8583333333333333,5.2
2,1.0,1090,3160,1.0,0,0,3,7,840,250,1926,98109,47.6385,-122.344,1070,3160,2014,,13.06896471037963,0,88,50–100 yrs,0.22935779816513763,0.7706422018348624,2.8990825688073394
4,2.0,2140,6360,2.0,0,0,3,7,1840,300,1945,98115,47.687,-122.286,1690,6360,2014,,13.330597940017194,0,69,50–100 yrs,0.14018691588785046,0.8598130841121495,2.97196261682243
3,2.5,2010,17362,2.0,0,0,3,8,2010,0,1994,98033,47.6904,-122.176,1920,7200,2014,,13.219491903015438,0,20,<20 yrs,0.0,1.0,8.637810945273632
3,2.25,1500,7210,1.0,0,0,3,7,1150,350,1984,98023,47.3124,-122.352,1500,7210,2015,,12.345838935721968,0,31,20–50 yrs,0.23333333333333334,0.7666666666666667,4.806666666666667
4,2.5,3500,9198,2.0,0,0,3,9,3500,0,2004,98053,47.6785,-122.025,3990,8598,2014,,13.579789490265188,0,10,<20 yrs,0.0,1.0,2.628
3,2.5,2660,1967,3.0,0,3,3,9,1870,790,2007,98119,47.6264,-122.363,1640,1369,2015,,14.0225255403564,0,8,<20 yrs,0.29699248120300753,0.7030075187969925,0.7394736842105263
3,2.25,1440,6443,2.0,0,0,3,7,1440,0,1995,98019,47.7471,-121.979,1700,6749,2014,,12.691583538230217,0,19,<20 yrs,0.0,1.0,4.4743055555555555
4,2.75,2780,6207,2.0,0,0,3,8,2780,0,2001,98053,47.6867,-122.038,2660,5592,2014,,13.465954500233115,0,13,<20 yrs,0.0,1.0,2.23273381294964
4,1.75,1580,8856,2.0,0,0,3,7,1580,0,1979,98045,47.4694,-121.745,1390,9490,2014,,12.464587201678082,0,35,20–50 yrs,0.0,1.0,5.60506329113924
3,1.5,1250,8700,1.0,0,0,4,7,1250,0,1959,98168,47.4744,-122.328,1300,8700,2014,,12.631343648903034,0,55,50–100 yrs,0.0,1.0,6.96
3,1.0,970,6828,1.0,0,0,3,6,970,0,1928,98106,47.5476,-122.36,1160,11666,2014,,12.660331092405906,0,86,50–100 yrs,0.0,1.0,7.039175257731959
3,1.0,1100,7650,1.0,0,0,3,7,1100,0,1952,98133,47.7219,-122.354,1430,7650,2015,,12.880294363972055,0,63,50–100 yrs,0.0,1.0,6.954545454545454
4,2.25,3240,12930,2.0,0,0,4,9,2730,510,1968,98040,47.5373,-122.22,2610,12884,2014,,13.878486296092358,0,46,20–50 yrs,0.1574074074074074,0.8425925925925926,3.990740740740741
2,2.5,1290,1445,3.0,0,0,3,8,1290,0,1999,98117,47.6955,-122.376,1470,1503,2014,,12.767118838519758,0,15,<20 yrs,0.0,1.0,1.12015503875969
4,3.5,3810,9792,2.0,0,0,3,9,3810,0,1938,98146,47.5018,-122.38,1950,9792,2014,1.0,13.623139877437296,1,76,50–100 yrs,0.0,1.0,2.5700787401574803
4,1.0,1500,6360,1.5,0,0,3,6,1500,0,1944,98178,47.4979,-122.24,1190,6360,2014,,12.367345048436391,0,70,50–100 yrs,0.0,1.0,4.24
3,2.0,2660,257875,1.0,0,2,4,8,1530,1130,1976,98024,47.553,-121.887,1710,64033,2015,,13.384729180332174,0,39,20–50 yrs,0.424812030075188,0.575187969924812,96.94548872180451
4,3.0,2400,3340,1.0,0,0,4,7,1200,1200,1964,98107,47.6646,-122.365,1520,3758,2014,,13.42246945133505,0,50,20–50 yrs,0.5,0.5,1.3916666666666666
4,1.0,1860,8505,1.0,0,0,4,7,1860,0,1955,98055,47.4406,-122.194,1560,8505,2014,,12.487488878546145,0,59,50–100 yrs,0.0,1.0,4.57258064516129
2,1.0,1450,7098,1.0,0,4,3,7,1450,0,1924,98109,47.63,-122.349,2390,6098,2014,,13.620104977426395,0,90,50–100 yrs,0.0,1.0,4.895172413793103
3,2.75,2260,4000,2.0,0,0,4,8,1540,720,1956,98109,47.6435,-122.353,2120,4000,2015,,13.465954500233115,0,59,50–100 yrs,0.3185840707964602,0.6814159292035398,1.7699115044247788
6,4.75,5540,7200,2.5,0,2,4,11,3950,1590,1909,98119,47.6361,-122.366,2930,7200,2014,,14.782494784382012,0,105,>100 yrs,0.2870036101083033,0.7129963898916968,1.2996389891696751
2,1.5,1300,1676,1.0,0,2,3,7,1300,0,1943,98122,47.6133,-122.308,1260,1740,2014,,13.437175577097312,0,71,50–100 yrs,0.0,1.0,1.2892307692307692
4,2.0,1610,5000,2.0,0,0,5,7,1610,0,1946,98117,47.6775,-122.398,1300,4950,2014,,13.353476685668044,0,68,50–100 yrs,0.0,1.0,3.1055900621118013
4,3.25,3820,24166,2.0,0,1,4,11,3310,510,1990,98040,47.5263,-122.227,2900,18786,2014,,14.038654909278163,0,24,20–50 yrs,0.13350785340314136,0.8664921465968587,6.326178010471204
4,2.5,1820,11325,1.0,0,0,3,8,1390,430,1976,98166,47.4574,-122.361,1990,10802,2015,,12.791080452981857,0,39,20–50 yrs,0.23626373626373626,0.7637362637362637,6.222527472527473
4,5.0,5820,13906,2.0,0,0,3,11,3750,2070,1993,98042,47.3814,-122.164,2980,13000,2015,,13.57280312585167,0,22,20–50 yrs,0.3556701030927835,0.6443298969072165,2.3893470790378006
3,2.0,2470,8800,2.0,0,0,3,9,2470,0,1961,98040,47.5753,-122.222,2340,10980,2014,10.0,13.652992804936396,1,53,50–100 yrs,0.0,1.0,3.562753036437247
3,2.5,3040,6054,2.0,0,0,3,9,3040,0,2005,98042,47.3508,-122.163,2650,6054,2014,,12.923914877701906,0,9,<20 yrs,0.0,1.0,1.9914473684210525
4,1.75,1120,8250,1.0,0,0,4,7,1120,0,1966,98058,47.4555,-122.177,1330,7975,2014,,12.437188334739655,0,48,20–50 yrs,0.0,1.0,7.366071428571429
5,1.75,1880,18295,1.0,0,0,4,7,1880,0,1955,98005,47.6059,-122.154,2180,20674,2014,,13.334245354561496,0,59,50–100 yrs,0.0,1.0,9.731382978723405
3,1.0,1070,4800,1.0,0,0,3,6,970,100,1947,98126,47.5187,-122.377,1120,1198,2014,,12.487488878546145,0,67,50–100 yrs,0.09345794392523364,0.9065420560747663,4.485981308411215
3,2.0,1560,8509,1.0,0,0,3,8,790,770,1969,98034,47.7261,-122.22,1410,7428,2014,,13.049794835104816,0,45,20–50 yrs,0.4935897435897436,0.5064102564102564,5.454487179487179
